generation,member,mean_conc,ar_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
9,gen=5_member=436_pso,0.0275053,7.09081,1,0.0226646,0.474872,0.474872,1,-999
9,gen=8_member=707_pso,0.167256,6.11088,1,0.0179406,0.487841,0.487841,1,-999
9,gen=4_member=311_pso,0.0173692,7.18439,1,0.0224164,0.463976,0.463976,1,-999
9,gen=8_member=711_pso,0.195198,6.00097,1,0.0141371,0.490553,0.490553,1,-999
9,gen=5_member=481_pso,0.0134672,7.20248,1,0.0117363,0.465222,0.465222,1,-999
9,gen=8_member=769_pso,0.186244,6.03306,1,0.00680932,0.492112,0.492112,1,-999
9,gen=4_member=391_pso,0.107476,6.41443,1,0.0200478,0.484862,0.484862,1,-999
9,gen=7_member=680_pso,0.15529,6.16847,2,0.0187169,0.488421,0.488421,1,-999
9,gen=4_member=335_pso,0.0304349,7.05394,1,0.00829218,0.475894,0.475894,1,-999
9,gen=5_member=411_pso,0.133044,6.2677,2,0.0200421,0.486399,0.486399,1,-999
9,gen=6_member=565_pso,0.0558283,6.78647,1,0.0187845,0.479681,0.479681,1,-999
9,gen=7_member=668_pso,0.0743937,6.62278,1,0.0106419,0.48311,0.48311,1,-999
9,gen=5_member=434_pso,0.125476,6.31249,1,0.0184972,0.489936,0.489936,1,-999
9,gen=5_member=479_pso,0.0369793,6.97206,1,0.00822541,5.48028,5.48028,1,-999
9,gen=7_member=672_pso,0.0584448,6.74686,1,0.0166704,0.479302,0.479302,1,-999
9,gen=8_member=786_pso,0.170837,6.09488,1,0.0184591,0.489753,0.489753,1,-999
9,gen=8_member=779_pso,0.104177,6.43407,1,0.0184215,2.48431,2.48431,1,-999
9,gen=8_member=799_pso,0.040867,6.93531,1,0.0166057,5.48155,5.48155,1,-999
9,gen=7_member=688_pso,0.118531,6.35298,1,0.0178287,0.490754,0.490754,1,-999
9,gen=4_member=315_pso,0.136901,6.25618,2,0.0178857,0.485232,0.485232,1,-999
9,gen=6_member=563_pso,0.113578,6.38234,1,0.00622335,0.48861,0.48861,1,-999
9,gen=5_member=405_pso,0.174765,6.09213,1,0.0169736,0.489742,0.489742,1,-999
9,gen=8_member=705_pso,0.0783224,6.59404,1,0.0125007,0.48362,0.48362,1,-999
9,gen=6_member=504_pso,0.18979,6.02125,1,0.0119049,0.492938,0.492938,1,-999
9,gen=5_member=440_pso,0.0172044,7.18621,1,0.0149923,0.463583,0.463583,1,-999
9,gen=5_member=461_pso,0.0503191,6.8358,1,0.0153199,0.47765,0.47765,1,-999
9,gen=6_member=578_pso,0.177701,6.07297,1,0.0155367,0.491259,0.491259,1,-999
9,gen=6_member=597_pso,0.0248125,7.13081,1,0.0155259,0.467547,0.467547,1,-999
9,gen=8_member=781_pso,0.129035,6.29872,1,0.0204931,0.489413,0.489413,1,-999
9,gen=8_member=722_pso,0.170285,6.10628,1,0.0147545,0.487606,0.487606,1,-999
9,gen=6_member=520_pso,0.0676353,6.67264,1,0.0149325,0.483305,0.483305,1,-999
9,gen=8_member=716_pso,0.109042,6.40306,1,0.0141763,0.487572,0.487572,1,-999
9,gen=6_member=535_pso,0.115191,6.36946,1,0.0168202,0.491459,0.491459,1,-999
9,gen=6_member=569_pso,0.0823514,6.56696,1,0.00908667,0.483241,0.483241,1,-999
9,gen=7_member=698_pso,0.0623435,6.71807,1,0.00960052,0.480062,0.480062,1,-999
9,gen=7_member=691_pso,0.164799,6.12738,1,0.0119949,0.488892,0.488892,1,-999
9,gen=8_member=713_pso,0.192472,6.01211,1,0.0123588,0.492125,0.492125,1,-999
9,gen=7_member=643_pso,0.0797641,6.58584,1,0.0126381,0.482042,0.482042,1,-999
9,gen=8_member=732_pso,0.174956,6.08212,1,0.0121007,1.48967,1.48967,1,-999
9,gen=8_member=746_pso,0.0529959,6.8135,1,0.0146983,0.478422,0.478422,1,-999
9,gen=6_member=523_pso,0.121183,6.33728,1,0.00507525,0.48883,0.48883,1,-999
9,gen=6_member=512_pso,0.201026,5.97492,1,0.0116872,0.488114,0.488114,1,-999
9,gen=6_member=506_pso,0.0491629,6.84512,1,0.00705806,0.476486,0.476486,1,-999
9,gen=7_member=654_pso,0.0698856,6.66126,1,0.0173514,0.48362,0.48362,1,-999
9,gen=6_member=548_pso,0.193233,6.00884,1,0.0110922,0.491525,0.491525,1,-999
9,gen=6_member=513_pso,0.190233,6.02098,1,0.0110503,0.492853,0.492853,1,-999
9,gen=8_member=702_pso,0.110987,6.3942,1,0.00765216,0.488047,0.488047,1,-999
9,gen=8_member=794_pso,0.119518,6.34597,1,0.00974791,0.490304,0.490304,1,-999
9,gen=5_member=478_pso,0.122427,6.33656,2,0.114084,0.488979,0.488979,1,-999
9,gen=4_member=368_pso,0.0538861,6.80258,1,0.011671,0.478153,0.478153,1,-999
9,gen=8_member=727_pso,0.0438656,6.90156,1,0.0047558,0.479066,0.479066,1,-999
9,gen=6_member=502_pso,0.0345875,6.99571,1,0.00762651,0.477417,0.477417,1,-999
9,gen=5_member=453_pso,0.0323251,7.02983,1,0.0144016,0.475371,0.475371,1,-999
9,gen=3_member=253_pso,0.0363793,6.97884,1,0.00493882,5.48074,5.48074,1,-999
9,gen=7_member=659_pso,0.0475652,6.86633,1,0.0131346,0.47839,0.47839,1,-999
9,gen=7_member=632_pso,0.0603086,6.74134,1,0.0101764,0.480618,0.480618,1,-999
9,gen=8_member=728_pso,0.157519,6.16038,3,0,0.487699,0.487699,1,-999
9,gen=8_member=791_pso,0.0813894,6.57684,1,0.00821645,0.483132,0.483132,1,-999
9,gen=8_member=714_pso,0.0237375,7.13309,1,0.00893362,0.467768,0.467768,1,-999
9,gen=8_member=759_pso,0.123782,6.32285,1,0.00480325,0.489978,0.489978,1,-999
9,gen=7_member=628_pso,0.132135,6.2828,2,0.0446541,0.486706,0.486706,1,-999
9,gen=8_member=792_pso,0.0448781,6.89351,1,0.00869354,0.479445,0.479445,1,-999
9,gen=4_member=323_pso,0.0643371,6.70769,1,0.00977753,0.480946,0.480946,1,-999
9,gen=5_member=465_pso,0.0660064,6.69536,1,0.00515266,0.482376,0.482376,1,-999
9,gen=8_member=782_pso,0.195164,6.00185,1,0.00809844,0.490759,0.490759,1,-999
9,gen=7_member=652_pso,0.110917,6.39519,1,0.00801453,0.488041,0.488041,1,-999
9,gen=4_member=340_pso,0.0459754,6.87644,1,0.0110725,0.478353,0.478353,1,-999
9,gen=5_member=418_pso,0.0731863,6.63572,1,0.0104973,0.483786,0.483786,1,-999
9,gen=5_member=429_pso,0.0424053,6.92033,1,0.0117725,0.481745,0.481745,1,-999
9,gen=5_member=474_pso,0.010611,7.28511,1,0.00871789,0.448988,0.448988,1,-999
9,gen=6_member=564_pso,0.0339299,7.01163,1,0.00932238,0.474193,0.474193,1,-999
9,gen=7_member=623_pso,0.13045,6.29221,1,0.00781206,0.488756,0.488756,1,-999
9,gen=7_member=682_pso,0.137296,6.25062,2,0.00721641,0.484735,0.484735,1,-999
9,gen=8_member=785_pso,0.00201433,7.72465,1,0.00854042,0.396465,0.396465,1,-999
9,gen=7_member=636_pso,0.124546,6.31578,1,0.00698203,0.490754,0.490754,1,-999
9,gen=3_member=284_pso,0.130931,6.28752,1,0.00342225,0.487857,0.487857,1,-999
9,gen=8_member=789_pso,0.0718462,6.64602,1,0.0136009,0.483132,0.483132,1,-999
10,gen=10_member=906_pso,0.000491692,8,5,-999,5.37697,5.37697,1,-999
10,gen=10_member=907_pso,0.178887,6.0648,3,0.102881,42.4906,42.4906,1,-999
10,gen=10_member=908_pso,0.205494,6.23605,4,0,0.473786,0.473786,1,-999
10,gen=10_member=909_pso,0.00497598,7.5015,1,0.0115749,1.43183,1.43183,1,-999
10,gen=10_member=910_pso,0.131589,6.28222,2,0.0273277,0.479866,0.479866,1,-999
10,gen=10_member=911_pso,0.163923,6.1276,1,0.00723157,42.4897,42.4897,1,-999
10,gen=10_member=912_pso,0.00421907,7.55263,1,0.0113122,0.422506,0.422506,1,-999
10,gen=10_member=913_pso,0.244825,5.82062,2,1e+30,0.480833,0.480833,1,-999
10,gen=10_member=914_pso,0.0774587,6.60644,2,0.00650544,0.488244,0.488244,1,-999
10,gen=10_member=915_pso,0.119019,6.34575,1,0.0146269,1.48778,1.48778,1,-999
10,gen=10_member=916_pso,0.127499,6.16691,1,0.0200347,61.4821,61.4821,1,-999
10,gen=10_member=919_pso,0.0251954,7.12444,1,0.0109494,0.473228,0.473228,1,-999
10,gen=10_member=920_pso,0.0522524,6.81899,2,0.0109384,0.481215,0.481215,1,-999
10,gen=10_member=921_pso,0.243117,5.81842,1,0,1.48044,1.48044,1,-999
10,gen=10_member=924_pso,0.23054,5.85832,2,0.0446637,6.48663,6.48663,1,-999
10,gen=10_member=927_pso,0.126249,6.30925,1,0.00356402,0.485151,0.485151,1,-999
10,gen=10_member=928_pso,0.142915,6.22685,2,0.0477073,42.4798,42.4798,1,-999
10,gen=10_member=929_pso,0.133755,6.14474,1,0.129057,57.4863,57.4863,1,-999
10,gen=10_member=931_pso,0.22414,5.89762,2,0.030104,0.482348,0.482348,1,-999
10,gen=10_member=932_pso,0.124538,6.3258,1,0.0136122,0.484504,0.484504,1,-999
10,gen=10_member=933_pso,0.239117,5.8682,4,1e+30,0.487575,0.487575,1,-999
10,gen=10_member=934_pso,0.176801,6.0714,2,0.0293813,44.4917,44.4917,1,-999
10,gen=10_member=935_pso,0.094648,6.49787,2,0.0928262,0.480072,0.480072,1,-999
10,gen=10_member=936_pso,0.0455088,6.88501,2,0.00448394,0.479049,0.479049,1,-999
10,gen=10_member=938_pso,0.0883683,6.52681,1,0.0267679,1.48068,1.48068,1,-999
10,gen=10_member=939_pso,9.76148e-05,8,1,1e+30,15.377,15.377,1,-999
10,gen=10_member=942_pso,0.000224968,8,4,1e+30,9.37697,9.37697,1,-999
10,gen=10_member=943_pso,0.201757,5.97585,3,0.171968,42.4879,42.4879,1,-999
10,gen=10_member=944_pso,0.195181,5.999,1,0.0139499,43.4889,43.4889,1,-999
10,gen=10_member=946_pso,0.170783,6.10236,1,0.00771255,42.4922,42.4922,1,-999
10,gen=10_member=948_pso,0.0732678,6.63528,2,0.00493374,0.484662,0.484662,1,-999
10,gen=10_member=949_pso,0.000104167,8,2,1e+30,14.377,14.377,1,-999
10,gen=10_member=950_pso,0.00706578,7.41419,1,0.0097273,0.442535,0.442535,1,-999
10,gen=10_member=951_pso,0.171536,6.09636,2,0.0266266,42.492,42.492,1,-999
10,gen=10_member=952_pso,0.176345,6.06334,1,0.0193253,48.4903,48.4903,1,-999
10,gen=10_member=955_pso,0.0629656,6.72094,3,0.108778,0.481825,0.481825,1,-999
10,gen=10_member=957_pso,0.0474004,6.86259,2,0.0177495,2.47929,2.47929,1,-999
10,gen=10_member=963_pso,0.115476,6.36457,1,0.0135806,0.487083,0.487083,1,-999
10,gen=10_member=964_pso,0.0601037,6.57337,1,0.157257,25.4847,25.4847,1,-999
10,gen=10_member=965_pso,0.00507569,7.50319,2,0.076968,0.431518,0.431518,1,-999
10,gen=10_member=967_pso,0.153704,6.19227,2,0.0239219,42.4834,42.4834,1,-999
10,gen=10_member=970_pso,0.219097,5.91205,3,0,0.483744,0.483744,1,-999
10,gen=10_member=972_pso,0.0986015,6.47227,1,0.0342757,0.481217,0.481217,1,-999
10,gen=10_member=973_pso,0.0566901,6.77666,2,0.0106917,0.483233,0.483233,1,-999
10,gen=10_member=974_pso,0.0417823,6.92917,1,0.00625498,0.47594,0.47594,1,-999
10,gen=10_member=975_pso,0.163069,6.13471,2,0.0638222,42.4901,42.4901,1,-999
10,gen=10_member=976_pso,0.148812,6.19978,2,0.0440864,42.4815,42.4815,1,-999
10,gen=10_member=978_pso,0.107344,6.41926,1,0.0134171,0.482092,0.482092,1,-999
10,gen=10_member=979_pso,0.126353,6.30492,1,0.00508234,0.484145,0.484145,1,-999
10,gen=10_member=983_pso,0.137137,6.25656,2,0.0462825,0.479426,0.479426,1,-999
10,gen=10_member=984_pso,0.000518644,8,6,-999,0.376967,0.376967,1,-999
10,gen=10_member=986_pso,0.0729999,6.65317,3,0.490697,0.484207,0.484207,1,-999
10,gen=10_member=987_pso,0.246036,5.81771,1,1e+30,0.48011,0.48011,1,-999
10,gen=10_member=988_pso,0.16894,6.10432,1,0.0143423,43.492,43.492,1,-999
10,gen=10_member=989_pso,0.111149,6.39933,2,0.101626,0.486818,0.486818,1,-999
10,gen=10_member=992_pso,0.0436759,6.71103,1,0.0719624,24.4816,24.4816,1,-999
10,gen=10_member=995_pso,0.199351,5.84167,1,0.179756,63.4824,63.4824,1,-999
10,gen=10_member=996_pso,0.154667,6.17255,2,0.0382661,42.4835,42.4835,1,-999
10,gen=10_member=998_pso,0.0189398,7.18609,2,0.162644,0.468899,0.468899,1,-999
10,gen=9_member=801_pso,0.000121253,8,3,1e+30,12.377,12.377,1,-999
10,gen=8_member=788_pso,0.242803,5.82685,1,0.177955,0.480009,0.480009,1,-999
10,gen=9_member=833_pso,0.16302,6.12986,1,0.122667,43.4903,43.4903,1,-999
10,gen=9_member=881_pso,0.13128,6.15383,1,0.0254348,59.4849,59.4849,1,-999
10,gen=8_member=734_pso,0.203181,5.96236,2,0.0500773,42.4869,42.4869,1,-999
10,gen=6_member=525_pso,0.219065,5.91079,2,0.0404653,2.48346,2.48346,1,-999
10,gen=6_member=528_pso,0.0945761,6.49318,1,0.0272319,2.47969,2.47969,1,-999
10,gen=6_member=559_pso,0.21328,5.93316,2,0.0451822,0.483112,0.483112,1,-999
10,gen=9_member=810_pso,0.233943,5.86624,3,1e+30,4.4878,4.4878,1,-999
10,gen=7_member=629_pso,0.103006,6.44355,1,0.0226683,0.481908,0.481908,1,-999
10,gen=8_member=730_pso,0.226432,5.88807,2,0.012249,0.483112,0.483112,1,-999
10,gen=9_member=867_pso,0.238068,5.84234,2,0,4.48285,4.48285,1,-999
10,gen=8_member=717_pso,0.227138,5.88079,2,0.0167864,0.484797,0.484797,1,-999
10,gen=6_member=571_pso,0.0884321,6.53021,2,0.0541785,0.48146,0.48146,1,-999
10,gen=9_member=852_pso,0.00736829,7.39833,1,0.00652234,0.445659,0.445659,1,-999
10,gen=8_member=700_pso,0.0226444,7.15495,1,0.025894,0.47048,0.47048,1,-999
10,gen=9_member=808_pso,0.0919041,6.49768,1,0.0252412,2.48028,2.48028,1,-999
10,gen=8_member=765_pso,0.214238,5.92805,2,0.0236357,0.484292,0.484292,1,-999
10,gen=5_member=436_pso,0.0275053,7.09081,1,0.0208076,0.474872,0.474872,1,-999
10,gen=4_member=311_pso,0.0173692,7.18439,1,0.0221196,1.46924,1.46924,1,-999
10,gen=9_member=898_pso,0.00219386,7.70018,1,0.00896459,0.425,0.425,1,-999
10,gen=9_member=806_pso,0.198595,5.9858,1,0.0169535,42.4867,42.4867,1,-999
10,gen=8_member=781_pso,0.129035,6.29872,2,0.04467,0.482606,0.482606,1,-999
10,gen=4_member=391_pso,0.107476,6.41443,1,0.00690407,0.483205,0.483205,1,-999
10,gen=6_member=565_pso,0.0558283,6.78647,2,0.0114581,0.481561,0.481561,1,-999
10,gen=5_member=434_pso,0.125476,6.31249,1,0.00695788,0.485933,0.485933,1,-999
10,gen=8_member=786_pso,0.170837,6.09488,1,0.0161886,43.4921,43.4921,1,-999
10,gen=8_member=779_pso,0.104177,6.43407,1,0.0176387,0.484134,0.484134,1,-999
10,gen=6_member=509_pso,0.0853209,6.54439,1,0.0179113,0.484004,0.484004,1,-999
10,gen=8_member=707_pso,0.167256,6.11088,1,0.0122334,42.4904,42.4904,1,-999
10,gen=7_member=688_pso,0.118531,6.35298,1,0.0144062,0.488117,0.488117,1,-999
10,gen=7_member=654_pso,0.0698856,6.66126,2,0.0172069,0.48607,0.48607,1,-999
10,gen=5_member=405_pso,0.174765,6.09213,1,0.0167489,42.4921,42.4921,1,-999
10,gen=6_member=535_pso,0.115191,6.36946,1,0.0109894,0.487707,0.487707,1,-999
10,gen=7_member=672_pso,0.0584448,6.74686,2,0.0130098,0.481978,0.481978,1,-999
10,gen=8_member=799_pso,0.040867,6.93531,1,0.0138527,0.476198,0.476198,1,-999
10,gen=9_member=853_pso,0.0383754,6.95621,1,0.0158077,0.476632,0.476632,1,-999
10,gen=6_member=578_pso,0.177701,6.07297,3,0.452856,42.492,42.492,1,-999
10,gen=6_member=597_pso,0.0248125,7.13081,1,0.00592783,0.471803,0.471803,1,-999
10,gen=9_member=805_pso,0.0137308,7.19574,1,0.0151957,0.466682,0.466682,1,-999
10,gen=5_member=461_pso,0.0503191,6.8358,2,0.0198268,0.47765,0.47765,1,-999
10,gen=5_member=440_pso,0.0172044,7.18621,1,0.0147938,0.468838,0.468838,1,-999
10,gen=6_member=520_pso,0.0676353,6.67264,2,0.0226728,0.484644,0.484644,1,-999
10,gen=9_member=883_pso,0.181382,6.05438,1,0.014663,42.4898,42.4898,1,-999
10,gen=8_member=722_pso,0.170285,6.10628,2,0.0346014,42.4916,42.4916,1,-999
10,gen=8_member=746_pso,0.0529959,6.8135,2,0.00667561,0.480671,0.480671,1,-999
10,gen=9_member=846_pso,0.187344,6.03216,1,0.0263284,42.4916,42.4916,1,-999
10,gen=5_member=453_pso,0.0323251,7.02983,1,0.0142109,0.473941,0.473941,1,-999
10,gen=8_member=716_pso,0.109042,6.40306,1,0.0139886,0.485868,0.485868,1,-999
10,gen=9_member=803_pso,0.183315,6.04278,1,0.0242426,42.4901,42.4901,1,-999
10,gen=8_member=711_pso,0.195198,6.00097,2,0.0883378,42.4894,42.4894,1,-999
10,gen=8_member=789_pso,0.0718462,6.64602,2,0.0134877,2.48313,2.48313,1,-999
10,gen=9_member=854_pso,0.00866988,7.3473,1,0.0131852,0.453436,0.453436,1,-999
10,gen=7_member=659_pso,0.0475652,6.86633,3,0.26877,0.478439,0.478439,1,-999
10,gen=7_member=643_pso,0.0797641,6.58584,2,0.0125328,0.486309,0.486309,1,-999
10,gen=8_member=705_pso,0.0783224,6.59404,2,0.00942048,0.487241,0.487241,1,-999
10,gen=8_member=713_pso,0.192472,6.01211,1,0.0121952,42.4893,42.4893,1,-999
10,gen=9_member=847_pso,0.0839632,6.55873,1,0.0120742,0.485017,0.485017,1,-999
10,gen=8_member=732_pso,0.174956,6.08212,1,0.00642428,42.493,42.493,1,-999
10,gen=9_member=878_pso,0.0303128,7.05874,1,0.0119116,0.470297,0.470297,1,-999
10,gen=7_member=691_pso,0.164799,6.12738,1,0.00816509,42.4895,42.4895,1,-999
10,gen=6_member=504_pso,0.18979,6.02125,1,0.0117473,42.4891,42.4891,1,-999
10,gen=5_member=429_pso,0.0424053,6.92033,1,0.00769931,0.475781,0.475781,1,-999
10,gen=5_member=481_pso,0.0134672,7.20248,1,0.0115809,0.466224,0.466224,1,-999
10,gen=6_member=512_pso,0.201026,5.97492,2,0.0115899,44.4881,44.4881,1,-999
10,gen=4_member=368_pso,0.0538861,6.80258,2,0.0115738,0.48011,0.48011,1,-999
10,gen=6_member=548_pso,0.193233,6.00884,1,0.0109453,42.4885,42.4885,1,-999
10,gen=4_member=340_pso,0.0459754,6.87644,2,0.00772963,0.478353,0.478353,1,-999
10,gen=6_member=513_pso,0.190233,6.02098,1,0.010904,42.4891,42.4891,1,-999
10,gen=9_member=837_pso,0.0108826,7.26894,1,0.0116131,0.466135,0.466135,1,-999
10,gen=9_member=842_pso,0.179709,6.06028,1,0.020482,42.4901,42.4901,1,-999
10,gen=7_member=668_pso,0.0743937,6.62278,2,0.0102205,0.487465,0.487465,1,-999
10,gen=9_member=807_pso,0.0767304,6.60993,2,0.0069048,0.487398,0.487398,1,-999
10,gen=5_member=418_pso,0.0731863,6.63572,2,0.00580886,0.484565,0.484565,1,-999
10,gen=7_member=632_pso,0.0603086,6.74134,2,0.0100917,0.481215,0.481215,1,-999
10,gen=9_member=866_pso,0.165931,6.12468,1,0.00999135,42.4894,42.4894,1,-999
10,gen=7_member=609_pso,0.200344,5.9766,2,0.0238129,42.4877,42.4877,1,-999
10,gen=4_member=323_pso,0.0643371,6.70769,2,0.0204186,0.482506,0.482506,1,-999
10,gen=8_member=794_pso,0.119518,6.34597,2,0.0730906,0.487814,0.487814,1,-999
10,gen=9_member=859_pso,0.0757689,6.61409,2,0.00954823,0.48838,0.48838,1,-999
10,gen=7_member=698_pso,0.0623435,6.71807,2,0.00952056,4.48247,4.48247,1,-999
10,gen=6_member=564_pso,0.0339299,7.01163,1,0.00919894,0.471803,0.471803,1,-999
10,gen=6_member=569_pso,0.0823514,6.56696,1,0.0970143,0.483345,0.483345,1,-999
10,gen=9_member=851_pso,0.122129,6.3354,1,0.0224388,0.486834,0.486834,1,-999
10,gen=8_member=714_pso,0.0237375,7.13309,1,0.00881534,0.471279,0.471279,1,-999
10,gen=5_member=474_pso,0.010611,7.28511,1,0.00899714,0.462678,0.462678,1,-999
10,gen=8_member=792_pso,0.0448781,6.89351,2,0.108569,0.478153,0.478153,1,-999
10,gen=8_member=785_pso,0.00201433,7.72465,1,0.00852346,0.420626,0.420626,1,-999
10,gen=4_member=335_pso,0.0304349,7.05394,1,0.00818239,0.470525,0.470525,1,-999
10,gen=8_member=719_pso,0.178726,6.06422,2,0.075175,44.4904,44.4904,1,-999
10,gen=5_member=479_pso,0.0369793,6.97206,1,0.0154019,0.474775,0.474775,1,-999
10,gen=8_member=791_pso,0.0813894,6.57684,2,0.0354203,0.485673,0.485673,1,-999
10,gen=9_member=818_pso,0.0626385,6.71757,2,0.00814641,4.48259,4.48259,1,-999
10,gen=8_member=782_pso,0.195164,6.00185,1,0.00792326,42.4896,42.4896,1,-999
10,gen=9_member=876_pso,0.112774,6.38868,1,0.0170961,0.486834,0.486834,1,-999
10,gen=7_member=652_pso,0.110917,6.39519,1,0.00790841,2.48778,2.48778,1,-999
10,gen=7_member=623_pso,0.13045,6.29221,2,0.0104347,0.482184,0.482184,1,-999
10,gen=9_member=826_pso,0.0598739,6.7427,2,0.00761624,0.481539,0.481539,1,-999
10,gen=8_member=702_pso,0.110987,6.3942,1,0.00755084,2.48781,2.48781,1,-999
10,gen=6_member=502_pso,0.0345875,6.99571,1,0.012399,0.47174,0.47174,1,-999
11,gen=11_member=1001_pso,0.102063,6.26102,1,0.023008,132.485,132.485,1,-999
11,gen=11_member=1002_pso,0.0292106,6.88352,1,0.0751647,46.4753,46.4753,1,-999
11,gen=11_member=1005_pso,0.196464,5.85876,1,0.116921,42.4718,42.4718,1,-999
11,gen=11_member=1007_pso,0.099922,6.28183,1,0.0140737,133.485,133.485,1,-999
11,gen=11_member=1008_pso,0.170425,5.9576,1,0.0520718,105.486,105.486,1,-999
11,gen=11_member=1009_pso,0.0704489,6.65834,2,0.0246783,0.472474,0.472474,1,-999
11,gen=11_member=1010_pso,0.0625412,6.54209,1,0.103118,16.4867,16.4867,1,-999
11,gen=11_member=1012_pso,0.105581,6.23902,1,0.0458737,163.483,163.483,1,-999
11,gen=11_member=1013_pso,0.105754,6.25185,2,0.0651547,146.485,146.485,1,-999
11,gen=11_member=1014_pso,0.142307,6.05025,1,0.0732064,94.4859,94.4859,1,-999
11,gen=11_member=1015_pso,0.083189,6.56283,2,0.00648575,0.484036,0.484036,1,-999
11,gen=11_member=1016_pso,0.200984,5.98264,2,0.0149045,0.489625,0.489625,1,-999
11,gen=11_member=1018_pso,0.135841,6.25943,3,0.0552782,0.485613,0.485613,1,-999
11,gen=11_member=1019_pso,0.0358393,6.98558,4,0.254272,0.480245,0.480245,1,-999
11,gen=11_member=1020_pso,0.0557776,6.78299,2,0.0175297,0.46773,0.46773,1,-999
11,gen=11_member=1021_pso,0.157789,5.98113,1,0.084237,125.487,125.487,1,-999
11,gen=11_member=1022_pso,0.211501,5.94159,2,0.0412704,0.482383,0.482383,1,-999
11,gen=11_member=1024_pso,0.114352,6.37766,3,0.0123923,6.49021,6.49021,1,-999
11,gen=11_member=1026_pso,0.120121,6.20229,2,0.114417,100.486,100.486,1,-999
11,gen=11_member=1028_pso,0.193061,6.0073,2,0.0109998,4.49084,4.49084,1,-999
11,gen=11_member=1030_pso,0.0593469,6.75062,2,0.0175213,0.463578,0.463578,1,-999
11,gen=11_member=1031_pso,0.00583262,7.22864,1,0.0364625,13.472,13.472,1,-999
11,gen=11_member=1032_pso,0.000504109,8,5,-999,5.38436,5.38436,1,-999
11,gen=11_member=1034_pso,0.141343,6.23183,3,0.0108318,0.48381,0.48381,1,-999
11,gen=11_member=1035_pso,0.149065,6.18709,3,0.0685697,0.485027,0.485027,1,-999
11,gen=11_member=1038_pso,0.140802,6.23944,3,0.0158075,0.482786,0.482786,1,-999
11,gen=11_member=1039_pso,0.125695,6.31705,4,1e+30,0.485246,0.485246,1,-999
11,gen=11_member=1040_pso,0.0349363,6.96828,3,0.0194159,8.47993,8.47993,1,-999
11,gen=11_member=1043_pso,0.170596,5.92614,1,0.105879,113.479,113.479,1,-999
11,gen=11_member=1044_pso,0.000104087,8,2,1e+30,14.3844,14.3844,1,-999
11,gen=11_member=1046_pso,0.0899114,6.5113,1,0.00979161,0.487335,0.487335,1,-999
11,gen=11_member=1048_pso,0.071897,6.6433,2,0.0135674,0.475044,0.475044,1,-999
11,gen=11_member=1049_pso,0.00449963,7.27439,1,0.00656079,18.4667,18.4667,1,-999
11,gen=11_member=1050_pso,0.122712,6.33859,4,0,0.487552,0.487552,1,-999
11,gen=11_member=1051_pso,0.119033,6.16873,1,0.0575521,115.484,115.484,1,-999
11,gen=11_member=1052_pso,0.0271149,6.91006,2,0.0788408,43.4758,43.4758,1,-999
11,gen=11_member=1053_pso,0.0737691,6.62954,2,0.0427195,0.477836,0.477836,1,-999
11,gen=11_member=1054_pso,0.11469,6.37793,4,0.0667048,0.49016,0.49016,1,-999
11,gen=11_member=1055_pso,0.00052278,8,6,-999,0.384363,0.384363,1,-999
11,gen=11_member=1056_pso,0.0016583,7.77011,1,0.00170249,0.421617,0.421617,1,-999
11,gen=11_member=1057_pso,0.0496501,6.83823,2,0.0431826,0.47007,0.47007,1,-999
11,gen=11_member=1059_pso,0.202242,5.97502,2,0.00897686,0.489028,0.489028,1,-999
11,gen=11_member=1061_pso,0.00159562,7.77161,1,0.00634585,0.42135,0.42135,1,-999
11,gen=11_member=1064_pso,0.0444893,6.89267,2,0.0920856,3.47395,3.47395,1,-999
11,gen=11_member=1065_pso,0.105961,6.42377,3,0.119843,0.488029,0.488029,1,-999
11,gen=11_member=1066_pso,0.190563,6.01567,2,0.00914677,0.490247,0.490247,1,-999
11,gen=11_member=1068_pso,0.185206,6.0438,3,0.0743554,0.490277,0.490277,1,-999
11,gen=11_member=1071_pso,0.23394,5.86505,2,0,14.4734,14.4734,1,-999
11,gen=11_member=1072_pso,0.00487093,7.28407,2,0.0440443,17.4647,17.4647,1,-999
11,gen=11_member=1073_pso,0.02519,6.904,1,0.0178832,45.4744,45.4744,1,-999
11,gen=11_member=1075_pso,0.0600654,6.74722,2,0.0259638,0.462832,0.462832,1,-999
11,gen=11_member=1078_pso,0.149708,6.03735,1,0.0629511,89.4873,89.4873,1,-999
11,gen=11_member=1080_pso,0.0657008,6.69471,2,0.0236692,0.467434,0.467434,1,-999
11,gen=11_member=1081_pso,0.0861665,6.53761,1,0.0118076,0.489177,0.489177,1,-999
11,gen=11_member=1082_pso,0.113345,6.20015,1,0.0546968,140.485,140.485,1,-999
11,gen=11_member=1083_pso,0.100595,6.45202,2,0.0341523,0.48574,0.48574,1,-999
11,gen=11_member=1084_pso,0.000224968,8,4,1e+30,9.38436,9.38436,1,-999
11,gen=11_member=1085_pso,0.055057,6.78327,2,0.0250388,0.467806,0.467806,1,-999
11,gen=11_member=1086_pso,0.107895,6.41667,4,0.591129,0.488337,0.488337,1,-999
